id;name;album;album_id;artists;artist_ids;track_number;disc_number;explicit;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;time_signature;year;release_date
2lZmRtMp26rfQcsQHBMT9F;"""81""";Earthdance;2tos6PK6KBAvqDPhXNfwR6;['Jerry Gonzalez', 'The Fort Apache Band'];['2mnn3P1usWd9ccif5MwDmx', '40DRvF33N4LG2DXTst2vLJ'];5;1;FALSO;451;294;5;-21276;0;402;594;831;157;506;144938;705840;40;1991;1991-01-01
1iQIRDD0Us6RnAsAq4x3Jq;"""A Bunch of Muppets""";Music From The Motion Picture Clerks;4aP5GqnvqKrChNIpIUpf5q;['Clerks (Original Motion Picture Soundtrack)'];['0fGCQFCdBn9gnxq2cMoWvg'];8;1;FALSO;7,02E+15;248;8;-16204;1;823;445;0;891;889;84273;22773;40;1994;1994-10-11
0a72G1tmXA9FkzBHk6ZYnz;"""A Dream To Fly""";Before We Forgot How To Dream;0Z8DuysabM6vo3y7HSlTbA;['SOAK'];['4PLsMEk2DCRVlVL2a9aZAv'];6;1;FALSO;271;603;9;-17128;1;781;433;934;489;2,79E+16;87949;57856;10;2015;2015-06-01
03trJkVU3YFRWlr4cHmX0D;"""A Flair for the Dramatic...""";Fun Home (A New Broadway Musical);2GKE26bq2o8qoukpNlZnrh;['Beth Malone', 'Roberta Colindrez', 'Emily Skeggs', 'Michael Cerveris', 'Sydney Lucas'];['60zvRmhQHRxokEB1taAVpN', '0k9kVbqy5B8J1jbQm4XcMA', '4pFb5Ycz7oHBhVS623cMdf', '0oE1QxknblYdWQt51QjyrG', '2NC0NvcP3iJvpCPepplwof'];17;1;FALSO;6,83E+15;156;6;-19993;1;9;6,99E+15;0;928;198;1,38146E+16;162747;30;2015;2015-05-19
5qmLEnuTsiJfkv8KA3ywEf;"""a Lot of People Think...""";Sondheim on Sondheim (Original Broadway Cast Recording);24ujEFVEMyiUPHsprnMeN3;['Stephen Sondheim'];['4TbtUt49IMXEIMmNdifHb1'];29;1;FALSO;725;984;11;-26983;1;797;9,23E+15;0;146;965;1,04504E+16;36093;10;2010;2010-08-31
4qoPjxvqZnxKjpk1zisOMN;"""A Man and a Woman"" from A Man and a Woman - Instrumental";Film Music;5NmuHqpl86h82HKYHVwxtO;['Francis Lai', 'I Salonisti'];['0Lf3tvw0Rzwr38KDrShstn', '0TEjrjC7baC4jJTQiOMsxJ'];6;1;FALSO;214;204;9;-3,1293E+15;1;411;9,54E+15;885;98;406;1307;171410;30;1999;1999-05-18
4sDDlHidCwMvi0Ga34zi13;"""A"" Is for Alligator";Blue Camus;0BzsjuFOeVPOsge5qTZSwm;['Ben Sidran'];['4FVlx0LkBCw52txBL8QVDl'];3;1;FALSO;818;349;2;-15927;0;947;665;2,34E+16;1,08E+16;479;81999;193000;40;2015;2015-05-01
6iez58IunmdrCA8fEhQYF4;"""Ã‰toile Polaire"" from Analog";Glass: A Portrait of Philip in Twelve Parts;7kMMDXHVScDvNuj4iuD0uR;['Philip Glass'];['69lxxQvsfAIoQbB20bEPFC'];5;1;FALSO;174;182;0;-1,6069E+16;0;416;578;0;773;439;120869;158680;40;2009;2009-04-14
4b7gZb1s3hwLalZ7AEQx5C;"""Aaay""Mless";Happy Days: A New Musical (Original Soundtrack);1YGNmv4711LVDFNxeRjsTY;['Joey Sorge', 'Stephanie Gibson', 'Lisa Gajda'];['04GfyeHNQKzoOMOZoCjlMu', '0g6ntEjR1iPfu1DHBCO5Vb', '1QGwcaVGRQ9dg5DyalmX4P'];13;1;FALSO;66;5,59E+15;2;-7124;0;409;7,93E+15;0;326;465;78453;177227;40;2008;2008-01-08
5ets7bYmsqDsc36vA5HWkG;"""According to Statisticsâ€¦""";Follies: New Broadway Cast Recording;7vx2IsGyWN0lim75r1pdau;"['New Broadway Cast of ""Follies""', 'Jan Maxwell', 'Ron Raines']";['2LWZxC0kowYYqsCnIAd9wl', '4pYkSTmxywZ2ypRzGqYwuy', '68H2l9gPwm3oDcQ6ZcPvd2'];23;1;FALSO;713;132;6;-16921;1;9,13E+15;77;0;1,01E+16;193;100209;96173;30;2011;2011-11-29
3SubCFUvjBgNgXBtyAa6aH;"""Ach Gott, wie manches Herzeleid"" BMV58: Aria ( Soprano):";J.S. Bach: Cantatas Vol. 17;2g5TpKTnpxzCzknQCIDLa1;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra & Choir', 'Sandrine Piau', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '7lnBwiS5iL2qKOohNsrsQX', '21ZrUwCPuok2HGHtuUVCGL', '7Fu8GId2mQkNzqDbZbcDWM'];16;1;FALSO;308;389;1;-2,6583E+16;0;614;9,57E+15;0,00447;16;512;1,70216E+16;220293;40;2007;2007-03-07
4txjilgXcjvtqnORd8y4pA;"""Ach Gott, wie manches Herzeleid"" BMV58: Chorale and Aria ( Soprano, Bass):";J.S. Bach: Cantatas Vol. 17;2g5TpKTnpxzCzknQCIDLa1;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra & Choir', 'Sandrine Piau', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '7lnBwiS5iL2qKOohNsrsQX', '21ZrUwCPuok2HGHtuUVCGL', '7Fu8GId2mQkNzqDbZbcDWM'];14;1;FALSO;231;627;11;-2491;1;456;955;218;175;188;74524;253493;40;2007;2007-03-07
5mpK0Ztp8HEWWTiV5yVxI9;"""Ach Gott, wie manches Herzeleid"" BMV58: Chorale and Aria (Soprano, Bass):";J.S. Bach: Cantatas Vol. 17;2g5TpKTnpxzCzknQCIDLa1;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra & Choir', 'Sandrine Piau', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '7lnBwiS5iL2qKOohNsrsQX', '21ZrUwCPuok2HGHtuUVCGL', '7Fu8GId2mQkNzqDbZbcDWM'];18;1;FALSO;451;184;11;-21095;1;324;94;697;295;794;96348;146040;40;2007;2007-03-07
12ZklEfSrF7um5O1LTG9KX;"""Ach Gott, wie manches Herzeleid"" BMV58: Recitative (Soprano):";J.S. Bach: Cantatas Vol. 17;2g5TpKTnpxzCzknQCIDLa1;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra & Choir', 'Sandrine Piau', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '7lnBwiS5iL2qKOohNsrsQX', '21ZrUwCPuok2HGHtuUVCGL', '7Fu8GId2mQkNzqDbZbcDWM'];17;1;FALSO;466;202;8;-2,5817E+16;0;494;977;0;2,88E+16;263;103345;63400;40;2007;2007-03-07
6LmHJJA2Egz9HdhXg7U41o;"""Ach Gott, wie manches Herzeleid"" BMV58: Recitative(Bass):";J.S. Bach: Cantatas Vol. 17;2g5TpKTnpxzCzknQCIDLa1;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra & Choir', 'Sandrine Piau', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '7lnBwiS5iL2qKOohNsrsQX', '21ZrUwCPuok2HGHtuUVCGL', '7Fu8GId2mQkNzqDbZbcDWM'];15;1;FALSO;4,77E+16;55;1;-29004;0;433;92;0;931;247;8616;82987;40;2007;2007-03-07
6ngSXss6wWXZ7L8pbf7dUI;"""Ach Herr, mich armen SÃ¼nder"" BWV 135";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];1;1;FALSO;17;527;8;-2,4922E+16;0;454;992;838;253;518;133174;316373;30;2007;2007-02-27
2bQl8uI36Kfeq6Uac75jLl;"""Ach Herr, mich armen SÃ¼nder"" BWV 135";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];2;1;FALSO;4,11E+16;592;1;-25052;0;125;948;0;145;175;68262;66267;40;2007;2007-02-27
5xOCOt3NdxSPVuXJuulUCA;"""Ach Herr, mich armen SÃ¼nder"" BWV 135";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];3;1;FALSO;307;636;11;-25369;1;549;99;101;253;3,47E+16;61919;195267;40;2007;2007-02-27
4Oqtr3ApBRict9qy26eVez;"""Ach Herr, mich armen SÃ¼nder"" BWV 135";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];4;1;FALSO;495;213;6;-26033;0;53;991;241;141;722;4,4252E+16;67800;40;2007;2007-02-27
32ylkqHdx8XJ84buHXf8Cz;"""Ach Herr, mich armen SÃ¼nder"" BWV 135";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];5;1;FALSO;478;701;8;-23111;0;508;9,33E+15;114;251;677;79642;184333;40;2007;2007-02-27
4beUP2DGuWzIEndcfBPvfS;"""Ach Herr, mich armen SÃ¼nder"" BWV 135";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];6;1;FALSO;121;886;8;-24615;0;46;991;1,04E+16;168;209;74244;62533;30;2007;2007-02-27
3eYPPWyjmAU8GuD8xAykEv;"""Ach, lieben Christen, seid getrost"" BWV 114: Aria (Alto): ""Du machst, o Tod, mir nun nicht ferner bange""";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];18;2;FALSO;426;376;9;-25209;1;567;99;5,66E+15;146;354;7458;278400;40;2007;2007-02-27
2Y2fshKtOz8BfEisI4vYJU;"""Ach, lieben Christen, seid getrost"" BWV 114: Aria (Tenor): ""Wo wird in diesem Jammertale""";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];15;2;FALSO;31;261;1;-2,6339E+16;0;458;985;265;13;166;95102;508547;40;2007;2007-02-27
0Coqo9DnP5BcxVHzTrbCWZ;"""Ach, lieben Christen, seid getrost"" BWV 114: Chorale (Soprano): ""Kein Frucht das WeizenkÃ¶rnlein bringt""";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];17;2;FALSO;309;135;1;-3,0907E+16;0;447;9,84E+15;623;102;159;69663;132627;40;2007;2007-02-27
5JT4nyG7pjsWoRuHXPSlFw;"""Ach, lieben Christen, seid getrost"" BWV 114: Chorale: ""Wir wachen oder schlafen ein""";J.S. Bach: Cantatas Vol. 12;49WrEpG7VIBtqCZdJ1mVbX;['Johann Sebastian Bach', 'Amsterdam Baroque Orchestra', 'Amsterdam Baroque Choir', 'Ton Koopman'];['5aIqB5nVVvmFsvSdExz408', '2CMg8J0WjftvFR5zFbufVA', '5K6IkoVilt3TIylwWo2hE2', '7Fu8GId2mQkNzqDbZbcDWM'];20;2;FALSO;257;868;9;-23026;1;492;995;114;887;415;8,6688E+15;46907;40;2007;2007-02-27
