track_id^alignment_index^embedding_norm^embedding_mean^musical_features_norm^musical_features_mean^primary_genre
1JIQmOrYNMohZ8oygnm9Bg^0^0.9999999718693207^-0.00013687281352758873^7.038627459609599^0.9356169469055539^rock
4ih3rak54fNYhweawmNZcj^1^0.9999999512280439^-0.0002411841081576919^4.149659431221795^-0.03186378986199371^r&b
2shJ8NyEGiB2DuOTFdgavK^2^1.0000000186869715^9.869743416857091e-05^4.578849351606891^-0.2463407252329329^pop
5TxRbuP3XjOIaV4DKapbsC^3^0.9999999997909258^-0.0001268984408397955^5.511386730772175^0.09123648414901447^rap
1arQh74CO1oQLKrO7el3FV^4^0.9999999506883064^-8.520159159767597e-05^4.394557299795715^0.2838254884496639^edm
3zp9opbhvvgVHsEf0CU8Uj^5^0.9999999672077364^-0.0002590065617293173^3.7645213787056027^-0.19562304518604542^latin
22Nq8jG98vSGghSyBsIjMO^6^0.999999994217345^-0.000517317880015374^5.002972332921455^0.042893268192095636^rock
5hWdgGVcfTeLPAiHM6EZG9^7^0.9999998566971207^-2.629315959741992e-05^3.4667371766904105^0.20962934503399797^r&b
0ZD5LFsk2PMHicGH8MWRN8^8^1.0000000018696997^0.00013026288396152572^4.5328743365596^0.6377077214355159^pop
3SCVHoGHV7GL0hmqcOIpqh^9^0.9999999589031574^-0.00012529148751620292^4.259923234566137^0.20437353061691022^rap
444KztZ7hPaz6fpZHYOSdD^10^0.9999999263561895^-5.8969310866056425e-05^5.0368649483973735^0.15372260530016194^edm
6iZtDWu3FTuxu7AprIqA3Y^11^1.0000000301432181^-0.00025905748575875503^6.068213534214678^0.5093881987076189^latin
6vY2FbKVYwrBjCIf3j8gZU^12^0.9999999942768821^-8.325029226859589e-05^4.8886778576921^0.4592675004822974^rock
2upFJKo7EvWdMx5732mhuc^13^0.9999999857122746^-0.00021358450327587283^5.129469860123667^0.30339814537323256^r&b
0EJlpO8Z5Vqy4phgcqU84V^14^0.9999999559851892^-9.309771826337965e-05^1.6781018343894878^-0.187716546378394^pop
