domain,algorithm_name,execution_time,n_clusters,n_outliers,silhouette_score,calinski_harabasz_score,davies_bouldin_score,balance_score,entropy_score,interpretability_score,coherence_score,granularity_bonus,meets_granularity_criteria,composite_score,valid_result,error_message,algorithm,k,eps,n_samples,n_features
semantic,kmeans_plus,2.828493118286133,6,0,0.03292602586494366,275.1049605070836,3.7940610881010848,0.5361543643864908,0.9328067479007358,0.728384152560272,0.728384152560272,1.0,True,0.5614620437077431,True,,kmeans_plus,6,,7811,384
semantic,kmeans_plus,2.860868453979492,8,0,0.027900956662536218,227.05200112266039,3.7310551322418304,0.5307332209828532,0.9383458305302758,0.7182082428166349,0.7182082428166349,1.0,True,0.5570467583575633,True,,kmeans_plus,8,,7811,384
semantic,kmeans_plus,1.886949062347412,5,0,0.041650847544733964,313.06715067920493,3.5137583161947696,0.45703125602867456,0.8944442513879055,0.7171898811274008,0.7171898811274008,1.0,True,0.5367949801657926,True,,kmeans_plus,5,,7811,384
semantic,kmeans_plus,2.777222156524658,7,0,0.031763015774806294,248.39846900313316,3.7923559502980786,0.4364537403397202,0.9096714603971698,0.7100511881548923,0.7100511881548923,1.0,True,0.5277108120991155,True,,kmeans_plus,7,,7811,384
semantic,hierarchical_ward,12.180679321289062,7,0,0.014844721808285721,189.15463354276167,4.5927349979704335,0.42079537489409424,0.9082621852936792,0.7063349141375336,0.7063349141375336,1.0,True,0.5197323035669779,True,,hierarchical_ward,7,,7811,384
