id;name;album;album_id;artists;artist_ids;track_number;disc_number;explicit;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;time_signature;year;release_date
5zlcxSrYyFmCmSRbere3c5;Never Never;Millenium;22HPHVQIOQtE2oDS5MDBwy;['Larry Coryell'];['25s8YpOLWqI2SgTlvapJyQ'];8;2;False;0,6970000000000001;0,6509999999999999;9;-9,46;0;0,0567;0,29;0,0001699999999999;0,121;0,625;100,486;214187;4,0;2000;2000
1gcTHovibEihqRPFfkfRup;Old Time's Sake;What Were You Thinking?;5XwfJvYolhEL3rZoCSpZhR;['Bobby Dielman'];['16y4tGQRt9EVSpK9LL37Qt'];5;1;False;0,6659999999999999;0,611;9;-10,285;0;0,0408;0,19;1,0800000000000003e-05;0,103;0,7879999999999999;117,856;160067;4,0;2013;2013-01-01
2FK1agZzZzTyxV2CD7ixcP;Reggaeton en Paris;Nibiru;7f6r6ijWtMJ0QYydwuCYvH;['Ozuna', 'Dalex', 'Nicky Jam'];['1i8SpTcr7yvPOmcqrbnVXY', '0KPX4Ucy9dk82uj4GpKesn', '1SupJlEpv7RS2tPNRaHViT'];13;1;False;0,752;0,708;9;-6,129;0;0,0407;0,136;7,63e-05;0,114;0,618;98,023;241880;4,0;2019;2019-11-29
0g0awHZJtBVhebllgyhDBn;Sky High;Free;4mmxiwu67YzQRBhaKtjcE7;['Lisa Shaw'];['36AfPbkMSwrFoWMQ9sUARb'];13;1;False;0,733;0,583;9;-7,478;0;0,0549;0,121;0,0198;0,0904;0,86;90,998;229640;4,0;2009;2009-03-10
6OFh72xtdmMdcm2IAcb6Dw;Joy Rider;Shock Horror - EP;44zipNYggEOSykuTtwafAQ;['Shy Luv'];['3atb7ypZHaRM3INhuD1v4s'];4;1;False;0,6890000000000001;0,765;11;-8,405;0;0,0631;0,0912;0,201;0,15;0,71;114,954;265120;4,0;2017;2017-05-19
4nIl2r2J5mHIiCLFB5bJMf;Special;Greater Than One;10Sqpo9wtZ1Hyacvp8SnaS;['Dwele'];['7u6LfVyYpEzMpHLL7jTyvU'];11;1;False;0,7020000000000001;0,6679999999999999;10;-7,151;0;0,0397;0,0115;2,48e-05;0,177;0,613;105,971;219253;4,0;2012;2012-08-28
4RheKIM2408XktGCCf7GX3;Sad Bell;Soul Searching Vol. 1 Memphis / Vol. 2 Nashville;4phL5xXKvvXksYt6xNyERz;['Jim Lauderdale'];['0C6MCOqzlXMdX8Ij0mR6ct'];9;1;False;0,73;0,5820000000000001;9;-8,875;0;0,0337;0,326;0,0836;0,1639999999999999;0,857;88,905;207773;4,0;2015;2015-09-25
79pyYndhQsvU68jlnu8bA6;So Deep;Sink Your Teeth;0SPvUtf3oXbLiJeKz8Cgun;['Oracle'];['6sXv5zFGsIoy25LYQgNqLf'];6;1;False;0,6990000000000001;0,61;8;-9,009;0;0,057;0,467;2,03e-05;0,136;0,667;99,937;216173;4,0;2005;2005-01-01
1SwUVBOXjNrLWHGHQ4SBla;My Guitar;Memphis Still Got Soul;4Azysj5JGXGtviSbI6uzR2;['Johnny Rawls'];['7vuXCITiRilCLfuySIgZKM'];7;1;False;0,7859999999999999;0,6659999999999999;11;-6,496;0;0,0268;0,225;7,15e-05;0,129;0,861;109,558;201840;4,0;2011;2011-04-01
0YMKeMqcpi21US2PdaxOgu;May Da Funk Be Wit 'Cha;Funkdafied;3wQuZdfDboB8bo5MPTUpgA;['Da Brat'];['2I1bnmb9VQEQGKHxvr0gSf'];5;1;True;0,765;0,741;10;-7,915;0;0,0657;0,0494;2,97e-06;0,1989999999999999;0,784;92,924;253573;4,0;1994;1994-06-28
2F1Iwu8AiRMvoZtspi4698;Hotel Motel;Swing Batta Swing!;5tyiGqCWRIARZIB7ZpKRVA;['K7'];['23H1ellgs9wxOBx2V0fkao'];10;1;False;0,745;0,784;10;-7,595;0;0,0739;0,0635;0,0008529999999999;0,0681;0,715;114,89;221640;4,0;1993;1993-11-09
2VXELnkss8PZELozIWUk0A;Urban Jungle;Fast Awake;6HUao4zuMjT2tme8XgKbVG;['Super Pancho Combo'];['1xWvazGtBDwwKx3zVyfCiy'];5;1;False;0,759;0,6509999999999999;9;-6,314;0;0,0339;0,0306;0,0617;0,0613;0,768;102,92;205747;4,0;2009;2009-11-07
7raUjxkbI799ArKXBDzgxl;72;72;3xxJY4cOZRllOdvWA6qwiI;['Smokey Brights'];['52El5lMDpmHgFxGuFHwD5T'];1;1;False;0,687;0,723;7;-8,287;0;0,0304;0,107;0,000546;0,18;0,816;98,054;241747;4,0;2020;2020-03-20
6IaUMIQahMuYnx4VSmz4F2;World Is Spinning;Love+trust;2x7N40gMVpnfFqsolIpIUL;['Cry On Cue'];['0OTfeA8BARO7hjE9Sf5saF'];10;1;False;0,703;0,723;11;-7,08;0;0,0438;0,325;0,000104;0,0962;0,8490000000000001;93,305;203360;4,0;2007;2007-01-01
2vrQbJ0KdhLL8eyVvdrtKx;I Knew You Were Waiting (For Me) - Percapella;Aretha (Expanded Edition);0U59W3AMVxEVDzHrEe8UFW;['George Michael', 'Aretha Franklin'];['19ra5tSw0tWufvUp8GotLo', '7nwUJBm0HE4ZxD3f5cy5ok'];4;2;False;0,752;0,76;8;-10,707;0;0,0424;0,315;4,77e-06;0,143;0,898;107,14;316227;4,0;1986;1986-10
0E6EqdUaEmiQ8sU06jczZI;Purple Haze;Shaking The Pumkin;5XRrs88MKjQsXF7RsU4t2b;['Hugh Marsh'];['1kw8xzyuHhYOdQiu0Pu1Tn'];1;1;False;0,728;0,618;11;-12,316;0;0,0368;0,0814;0,118;0,124;0,664;109,946;246600;4,0;1987;1987
7JibEDGMEMn84aopvy1Gkb;Talkin' to Myself;The Visit;5m6zEjNWRWKXi1nWyhdjA4;['Barry Levenson'];['0GXUvEUWRC91kHI2BqD0Xa'];9;1;False;0,58;0,78;9;-5,899;0;0,0377;0,32;9,87e-05;0,121;0,7909999999999999;103,985;213493;4,0;2015;2015-07-17
7BcIjY2yDsvkvtsjf4h8Au;Ain't Nobody;Greatest 80s Love Songs;1qpm9GsrlX2DF34xKllBZD;['Chaka Khan'];['6mQfAAqZGBzIfrmlZCeaYT'];12;1;False;0,823;0,765;10;-12,393;0;0,0456;0,222;6,73e-05;0,1159999999999999;0,722;104,8;245133;4,0;2018;2018-06-29
1y5nJRPgtt8Ahh5QwJL6WU;Never Mind Love;Fresco;0LnHMcXZi3UVUI7IXtr61I;['M People'];['3lcbKPLl0ci2mKRdcP5Etf'];3;1;False;0,778;0,7609999999999999;10;-6,643;0;0,0379;0,0109;0,000303;0,204;0,85;103,004;264827;4,0;1997;1997-10-05
4qwoD3L84j9FG7ZHx34Xf7;Sparkle;Misleading Truth (Sounds of Eternity) Overture Ep.1;2Lpbi8dE7pezZ5GAbtsDE2;['Mflex Sounds'];['6B2sVE8inqD9HEV8UOH7qH'];5;1;False;0,6659999999999999;0,644;9;-11,212;0;0,0371;0,0128;0,13;0,0816;0,732;114,992;307570;4,0;2020;2020-08-03
10p9UW0qXbLpRAPgfh0Vdt;Венок из васильков;Я твоя;62mDBDELOw3F7kVQ3lr2HL;['Irina Saltykova'];['5gxktmdAF1qbL272F1EaNM'];6;1;False;0,639;0,74;8;-7,401;0;0,0311;0,171;0,00407;0,0571;0,787;93,995;252633;4,0;2004;2004-05-01
1HFNSHfyq5s7tfVMXLu4J5;La Cicatriz;Unity;6FYc1CMNHZYfJeN9h0N7xR;['El Gran Combo De Puerto Rico'];['6nnspeopmJAG07xOxHmqTu'];2;1;False;0,61;0,512;9;-9,872;0;0,0415;0,325;0,000179;0,124;0,737;91,905;246253;4,0;1980;1980
4S3jEYscNrPwUAHfazGKK0;Беспризорник (Remix);Reпродукция;7tNvbKaavHcPJixSXnYsuS;['Hi-Fi'];['3QGr3zxw4bdVID2bsKVQTd'];7;1;False;0,747;0,55;11;-8,406;0;0,0549;0,436;0,00203;0,225;0,848;103,992;249107;4,0;2007;2007-11-20
2XQZjvLPzjLYYGrayh8ko6;Half Way Dead;The Sky Beneath You;0o80EYsBeKIJU2sn2p8APf;['Alex Arrowsmith'];['1o9BVUqRZodtEGsD9s6t57'];1;1;False;0,6659999999999999;0,6409999999999999;8;-6,915;0;0,0363;0,158;4,91e-05;0,108;0,634;123,596;173760;4,0;2016;2016-05-13
1Rl28Jm3eovCkrgvgIo0JJ;You're Not The 1;Groove Theory;0VVegiriO1eyyfOKrLmxtc;['Groove Theory'];['7opRqRgF9lvnVraBFCMvIj'];12;1;False;0,7040000000000001;0,7;9;-10,126;0;0,0805;0,0413;0,000299;0,0872;0,609;96,434;264827;4,0;1995;1995-07-25
5bBezZA4RT51V7ADglABTn;Missing;Greatest Hits;3tabuqpmg0z2LZiO24V1Vl;['No Mercy'];['2tUGlReCZRMoRgl0IS79i3'];1;1;False;0,7190000000000001;0,768;9;-6,122000000000001;0;0,0375;0,141;3,26e-06;0,267;0,7340000000000001;122,889;239600;4,0;2007;2007
3tz1dRufejUa1z5WDz9RJb;Lovergirl - Single Version;Stranger Things: Soundtrack from the Netflix Original Series, Season 3;7oiDQdZ810FzweT2fm3tAP;['Teena Marie'];['61UT1Zj9dFgPAjZfwnsqsb'];13;1;False;0,774;0,647;9;-8,42;0;0,0505;0,0513;0,011;0,0862;0,904;123,545;261440;4,0;2019;2019-07-05
5S75tqA22MjZDkHuxhFCNp;1000 und 1 Nacht (Zoom);Meine Lieblingslieder;1u4bDxlBlMmyIclhmc9QFY;['Wolfgang Petry'];['0JLbfIT1Z20raMAVYWtCD7'];3;1;False;0,7390000000000001;0,7509999999999999;9;-5,977;0;0,031;0,15;3,08e-05;0,0951;0,904;124,08;216547;4,0;2006;2006
1OQvee24SoPs0c1gHvm9CS;Yapa;King Of Love;17HtAdJO3qQzLJDf9GAePl;['Kizz Daniel'];['1X6cBGnXpEpN7CmflLKmLV'];10;1;False;0,797;0,75;8;-7,5470000000000015;0;0,0632;0,354;0,000372;0,165;0,726;96,02;154338;4,0;2020;2020-06-25
0zZE4gBv25outVrHKJgiry;Nowhere (feat. Rita Ora & KYLE);What Is Love? (Deluxe Edition);1MvF4ulZKH7SaDQs9rE5nc;['Clean Bandit', 'Rita Ora', 'KYLE'];['6MDME20pz9RveH9rEXvrOM', '5CCwRZC6euC8Odo6y9X8jr', '4qBgvVog0wzW75IQ48mU7v'];10;1;False;0,7929999999999999;0,624;11;-6,024;0;0,0344;0,0574;2,08e-06;0,208;0,755;100,024;226040;4,0;2018;2018-11-30
74RfJFUAVLcXnhIBQlSUBk;Rising To Set;Prelude;4ylIEG4oX53w7NN4LJas6E;['Prospect'];['3gePfgC469s6rOOiCTOODi'];6;1;False;0,617;0,7559999999999999;8;-8,874;0;0,0335;0,0186;0,023;0,226;0,813;110,001;231213;4,0;2006;2006-10-09
5bswESpm0TJQpR8vLdCh6x;X-Girlfriend;Rainbow;1iSTXHBhLc9ImaqyvVZGft;['Mariah Carey'];['4iHNK0tOyZPYnBU7nGAgpQ'];6;1;False;0,758;0,6920000000000001;9;-7,485;0;0,0633;0,476;0,000371;0,173;0,575;102,956;237600;4,0;1999;1999-10-29
0mXi2IJmb4qDb6aQkCAnHx;simple and clean;POSHBOY2 (Deluxe);4GPIGTiaVApyAg584pVg4n;['ITSOKTOCRY'];['2BUUAEl4BwFRA9NBDgMWSf'];16;1;False;0,711;0,7190000000000001;8;-7,915;0;0,0307;0,316;0,0287;0,15;0,7440000000000001;130,997;161248;4,0;2020;2020-11-06
3vuP1ejwWEJTC12rMfxNv7;Let It Go;Just Another Day;1H0J1QDHOvv2H2fPvN8Cmh;['Luis Oliart'];['1oLUwqjPvpRXP7ABz2K2yB'];9;1;False;0,7170000000000001;0,679;11;-5,365;0;0,0314;0,0726;3,68e-06;0,0901;0,863;98,002;231533;4,0;2013;2013-04-10
3OprGO12PttF9l10apjf0h;That's Not True;Everything Is Saved;18a5ZZpNC0mHJM1pHbhgki;['David Wax Museum'];['41h543BszPTZEEfQRHYc8K'];5;1;False;0,621;0,634;9;-7,443;0;0,0378;0,0683;1,76e-05;0,162;0,605;122,019;202507;4,0;2011;2011-02-03
3PwZAzJ9NiYojvVC2WyxMX;Park Ave;Colour;1eximXgBemioPPvQAmIc18;['Katzù Oso'];['4tSzEOfCj6LXhaf0jtk4XO'];4;1;True;0,6559999999999999;0,66;7;-8,373;0;0,035;0,3879999999999999;0,147;0,0999;0,68;114,966;194977;4,0;2020;2020-07-31
207YHH1NajlPMTyP4rMwKz;That's All I Got;The Devil You Know;4yw6u0DnqCg2K15b44WzTj;['Tommy Castro'];['3qcmjQYtotraA2JrvN8165'];12;1;False;0,597;0,742;9;-6,121;0;0,0276;0,0121;3,34e-05;0,113;0,833;111,027;221693;4,0;2014;2014-01-21
7DlA9lzt29txwqM6HWiP8n;Old Cheap Sneakers - Studio;Angel;1LX5FpJAILx7vZmQ8QIxDI;['Larry Donn & The Killer Possum Band'];['55NXWJwvhvXwmQPA57kMnA'];12;1;False;0,635;0,7020000000000001;9;-11,692;0;0,0465;0,00456;0,0012;0,109;0,677;111,502;164520;4,0;2008;2008-07-30
6nP9A0W9SLKBdOmobrWfaf;What You Said;Everything Here;5EJW1bH5RwUHK0Qc3WEkXN;['The Suffers'];['73ncl3RMnT90eLFhZdO2WU'];9;1;False;0,762;0,632;11;-8,406;0;0,0441;0,4629999999999999;0,0085799999999999;0,0637;0,759;120,061;228867;4,0;2018;2018-07-13
7vBsoKqxvohgLOIBjy5VEY;It's All About You - Remixed & Remastered;Dreamcatcer Special Edition;5639TGMS27Yztjut7WVuuV;['Marc Staggers'];['7ETVw64vySbGKNzLjuHpK0'];2;1;False;0,794;0,76;10;-5,898;0;0,0402;0,14;9,5e-06;0,0504;0,831;98,012;217637;4,0;2015;2015-12-01
1VSi5Cxm6eMWO6bqLOWerp;Abeja;Fruit of Hope;0fTvWtMtqY1e1HgZK79xY4;['Taina Asili y La Banda Rebelde'];['1xbph4nDgWdY3h2Fw2UIrj'];8;1;False;0,5920000000000001;0,6940000000000001;9;-5,7620000000000005;0;0,0311;0,183;0,114;0,078;0,715;124,605;254387;4,0;2014;2014-08-01
0GpRko6NhdIEolTa68lD8c;Boomerang;Love On The Dial;494lKplzf3QlSKCbDGkJ8Q;['Stone River Boys'];['4F2HKVxNOxDZJzsditSbBf'];14;1;False;0,693;0,652;10;-7,5;0;0,0323;0,00978;0,0307;0,109;0,628;127,149;274400;4,0;2010;2010-05-18
59f93gbug263felsAftCUc;Tavalode Yek Seda;Back From The Brink: Pre-Revolution Psychedelic Rock From Iran: 1973-1979;03Ewp6nI2gEGIwPzIWDlj4;['Kourosh Yaghmaei'];['6hKJvRsiSIyjIBv9usxkhh'];10;1;False;0,5579999999999999;0,7340000000000001;9;-6,546;0;0,0398;0,347;8,26e-05;0,226;0,778;116,252;262747;4,0;2011;2011-08-23
6IgE3TOIDEJ7ewkcwKISle;Trust in Your Love;The Early Years;6rTySmQgvtqziJ6P2miadF;['Nick Michigan'];['4nAzJJVngWqzK7g8FA3VV5'];7;1;False;0,769;0,725;10;-8,363999999999999;0;0,0344;0,00555;0,000342;0,0639;0,674;122,996;209681;4,0;2020;2020-02-27
4ua0EWQSyhpga4jGMQbZJR;Waitin' For The Light;Booty And The Beast;1uGPozOUYC2TvpVE3IlWQi;['Popa Chubby'];['76EaAz0oJVx8IbnUbDOPmD'];10;1;False;0,614;0,644;11;-7,456;0;0,0719;0,345;0,000327;0,0957;0,684;126,885;247760;4,0;1995;1995-03-21
4OTSLvEsK90witdM2keobf;Better at Being Young;happysad (Deluxe Edition);4SEG0tkPNvYmlGKlexNM3l;['Meg & Dia'];['77YbJ4a9IlKX18ck6qoot1'];5;1;False;0,79;0,6559999999999999;9;-5,119;0;0,0361;0,466;1,3699999999999998e-05;0,0685;0,748;117,02;193275;4,0;2020;2020-01-31
3IHxGX6amuZoAeYSFJL9No;I Just Wanna Be With You;The Winter Album;5UwWX4vrHsxTYtjFFI2Dm3;['*NSYNC'];['6Ff53KvcvAj5U7Z1vojB5o'];5;1;False;0,6859999999999999;0,7929999999999999;10;-5,016;0;0,0411;0,000682;0,038;0,0494;0,7859999999999999;103,688;241867;4,0;1998;1998-11-13
49NhSc089QSiA7eW8hvnCD;Reunion Of Two Hearts;The Answer;5KYTBvgLqFkNYvXYNEOAtx;['Gloria Gaynor'];['6V6WCgi7waF55bJmylC4H5'];8;1;False;0,775;0,746;9;-8,128;0;0,0273;0,195;1,42e-06;0,0771;0,972;119,978;228800;4,0;2004;2004-10-26
02sLpAg4koXvUJajSdDcHH;When Will This Be Over;The Signs;1tIFU9PNY1Li6oyUys8ROu;['Alex Tyler'];['34xNawLn9LbSodtfhA6C8p'];8;1;False;0,649;0,682;11;-8,096;0;0,0279999999999999;0,3989999999999999;0,0441;0,0924;0,652;91,992;279627;4,0;2012;2012-09-08
2o3WZsJSgzIUsDF270q3CY;Forget;The Evening Bell;1D8BzF1pnEfdwYF4HEECnW;['B! Machine'];['7gIO0bjRsmNkhuILZAR90k'];12;1;False;0,807;0,674;11;-10,978;0;0,0465;0,204;0,0317;0,0906;0,639;120,025;296107;4,0;2005;2005-03-04
1iebvc2gYV8wni1jana3Uk;(Oh No) What You Got;Justified;6QPkyl04rXwTGlGlcYaRoW;['Justin Timberlake'];['31TPClRtHm23RisEBtV3X7'];3;1;False;0,8109999999999999;0,7829999999999999;10;-6,973;0;0,0791;0,266;0,162;0,156;0,9;92,914;271333;4,0;2002;2002-11-04
7qJ84ybdlN16VpHaMYdhsE;Anderson's Luck;Decade 1988-1998;4LYxxRrZsoAK0JargddqCA;['Jackopierce'];['1D9nOrYVEVg5nRbUABsrcW'];14;1;False;0,78;0,546;11;-10,613;0;0,0344;0,217;2,62e-06;0,0604;0,614;108,015;246333;4,0;1997;1997-10-26
5G8RfwEXEbroDr8UOv8OS8;Maybe The Next Time;Ultra Violet;1I11MTiH1NEXmYWBUvpwZ9;['Bananarama'];['3sc7iUG1Wwpwx7bHeZolgx'];7;1;False;0,6659999999999999;0,5660000000000001;9;-13,059;0;0,0409999999999999;0,127;0,00154;0,0845;0,601;100,113;242373;4,0;1996;1996-01-23
2aEVplJdJRYK84P8vmYMdh;La Familia;Vale la Pena;7J80dlSTuJaQ0437AD9Q34;['Contagious'];['0Q6pMuf7ur1BU2GZTCic7h'];3;1;False;0,7190000000000001;0,644;7;-12,031;0;0,0506;0,109;0,00125;0,2189999999999999;0,825;92,032;231493;4,0;2010;2010-05-24
6MT1fCRiP7gfcmJgxmmFU4;Me Muero;More Grip;7zUDQmwebsqZ2Pbvys8YF4;['Sidestepper'];['6HnF6i8GjIQbRbUmGXvr1B'];6;1;False;0,8;0,537;9;-6,2070000000000025;0;0,0329;0,238;2,31e-06;0,28;0,726;119,969;255893;4,0;2000;2000-09-26
67mgZ52mqUvo8oRFcROtdb;Rehab;Great Expectation;3NedrGvXXWZoINs1gMWECp;['The Jolly Boys'];['1v1OQb42mLMk1qT3wyiNEu'];3;1;False;0,8109999999999999;0,636;11;-8,45;0;0,04;0,402;0,00727;0,172;0,775;129,959;249240;4,0;2011;2011-05-03
2vf7U8YFTWerNgLSjUuWhU;Savin' All My Time;We Love 80s Pop;5AdJdtdrZII0etRBbdwFZI;['Nu Shooz'];['2The4Ur661sLPGndcUuuLu'];34;1;False;0,8059999999999999;0,8740000000000001;9;-9,502;0;0,0758;0,087;0,0336;0,104;0,895;107,148;213693;4,0;2019;2019-04-12
0d7YLJBV131H2lue3mXUJp;Shadowdance (Awololo);Into the Blue;7FRKOQMIGGHhlXZX4JSYTk;['Brian Jasper Hull'];['2zCnQBugfFeS3g605hkwoo'];2;1;False;0,6709999999999999;0,515;11;-9,09;0;0,0619;0,111;1,52e-06;0,0839;0,8220000000000001;87,365;241213;4,0;2015;2015-05-01
6EeJM7plWdVUwP03XKwNFX;Bäba;Etabliert;3ZL5DEzWDhyot5L9MRjceh;['Nullzweizwei'];['0TVANDORspsd2X7Gg9rhcW'];6;1;True;0,765;0,701;9;-5,997000000000001;0;0,0462;0,217;0,000221;0,148;0,5379999999999999;122,992;177355;4,0;2020;2020-08-14
20kAL8tWcg7RHtemfkeF8g;Misbehaving - The Misfit Version;Imagination & the Misfit Kid;0FSsRH1jeZqKbGcHwq3UO0;['Labrinth'];['2feDdbD5araYcm6JhFHHw7'];2;1;False;0,736;0,6940000000000001;11;-5,617000000000001;0;0,0837;0,0341;0,000288;0,176;0,659;125,016;193750;4,0;2019;2019-11-22
3PlM3biKS6ZUIHojCJmElE;Something Sweet;Something Sweet;2oIUFdMdCZB6KSxcByEbDT;['Madison Beer'];['2kRfqPViCqYdSGhYSM9R0Q'];1;1;False;0,622;0,7909999999999999;9;-5,01;0;0,0377;0,182;3,28e-06;0,245;0,647;99,979;195560;4,0;2015;2015-12-18
4zMNG9NVhSWMItUrPucbT1;Gone;Redbird Green;2zzLHXUKimkKiDXOKbrpPw;['Magnolia Mountain'];['4YhvbLydppedLQSrUDtx2T'];1;1;False;0,736;0,897;11;-5,49;0;0,0474;0,411;0,0752;0,162;0,741;112,001;246027;4,0;2010;2010-06-19
2X113PMe3dM1kOvdIWg0Uo;What Have I Done Wrong;Nobody Told Me;0fFbipHQ6bChKwksN67GSk;['John Mayall', 'Joe Bonamassa'];['5s4z3mRAE7nxE3jjft8J3h', '2SNzxY1OsSCHBLVi77mpPQ'];1;1;False;0,637;0,8959999999999999;10;-4,888;0;0,0637;0,0475;0,0444;0,1169999999999999;0,777;109,905;235493;4,0;2019;2019-02-22
1E7PzR3GYqSq4qsmnfKkk5;The Last Bandito;Curiosities;2Y7CO5Q3E1EhOsnwi8cUfo;['Tater Family Travelling Circus'];['126YRCTOczaYob5G9fNV2C'];8;1;False;0,659;0,652;11;-10,439;0;0,0293;0,0157;0,000226;0,109;0,6940000000000001;117,214;343627;4,0;2012;2012-06-21
7N0IUD93FjiB8JTg9YQ74R;Eppy Moray;The Double Cross;3ezft3XGjq6HtKrcEjdhyN;['Tempest'];['5svDD0GKNeaBBHCcuP3b3k'];9;1;False;0,607;0,752;9;-5,3370000000000015;0;0,0372;0,282;0,00129;0,0814;0,893;109,137;334627;4,0;2007;2007-05-29
5u7ex5NmXt49AFRPWBJL7D;Belize;Fantasy File;7mZVBjNxzFLHOXLnv4rPFQ;['Work Drugs'];['0wLfAlTh58anndtgqA0MCU'];8;1;False;0,634;0,7140000000000001;8;-7,364;0;0,0445;0,418;0,237;0,1159999999999999;0,595;99,976;231782;4,0;2019;2019-08-30
49KvAaZPdLg9fX2EQ0bw7x;Bye Bye By By Bye;Rock 'n' Roll Train;27b1ecIMsSbjwW0TJaeBXh;['Restless'];['53EPYPQ4jikzWJekfRywu9'];8;1;False;0,684;0,77;11;-11,407;0;0,0346;0,00865;0,0028899999999999;0,238;0,7070000000000001;97,531;248013;4,0;2008;2008-01-01
18MHx3XpPPPfkXNHJ0tK8l;Mermaid Legs;Hurrah;369RnQeQfvBecPzQaxrrE0;['Versus'];['4z3gabDVIY1yYKNtOxvIeC'];12;1;False;0,725;0,609;11;-8,047;0;0,0268;0,0228;0,00267;0,141;0,8170000000000001;114,028;373427;4,0;2000;2000-10-03
15r3sGuFAYMKDiZ6hZC45X;Старинные часы;Ах, как хочется жить;2Cft4rjFCQzNBKUSCS21ce;['Alla Pugacheva'];['7lyhSLlB5fWJmU5eB6k84L'];6;1;False;0,6779999999999999;0,563;9;-11,091;0;0,0718;0,174;0,0008449999999999;0,0949;0,895;84,23200000000001;279027;4,0;1984;1984-12-31
3A86IOq2L2OlORC5b0TRb4;Candy Floss;The Big Shapes;1zR3Z5NvzZORJvmo7y0nYL;['Naomi'];['6yFlS6YLKcGtOhTnW0qdUa'];7;1;False;0,701;0,7759999999999999;9;-3,832;0;0,0518;0,0572;0,000922;0,136;0,86;89,978;274827;4,0;2010;2010-07-02
4GWri67MZUuTSsqembgO60;Something In The Water;Jeff Jensen Band;3zJVZsA85gjWi28DuT91RD;['Jeff Jensen Band'];['3QGcRAMw6ljv1daflndRVW'];13;1;False;0,785;0,628;11;-6,188;0;0,0302;0,512;0,0375;0,159;0,63;110,086;248427;4,0;2007;2007-04-02
1tbTxem19U7G1uaKl3jrjC;Lub Dub (For Megan);Enjae;6BEYDRv1PqCmmaPBG57KlV;['Enjae'];['5CWNcimjee9DvegfWVD23M'];7;1;False;0,7;0,53;10;-11,358;0;0,0469;0,0234;0,177;0,118;0,581;100,031;249280;4,0;2007;2007-01-01
682oUxtVEKCMtsQ5nISbNY;Ride;Groove Theory;0VVegiriO1eyyfOKrLmxtc;['Groove Theory'];['7opRqRgF9lvnVraBFCMvIj'];3;1;False;0,721;0,618;8;-8,76;0;0,066;0,0271;0,0001139999999999;0,179;0,872;85,24799999999998;308800;4,0;1995;1995-07-25
1q02VwHhyaVk21Zi4y8d7l;Cruel Destino (Bachata Version);Con Mucho Love;6A51jYLAJaPI5oU9IRiUuy;['Randy Paris'];['7dzUUKjLb4FxSQCRoXVU7X'];8;1;False;0,6920000000000001;0,6459999999999999;8;-8,471;0;0,038;0,259;1,89e-06;0,115;0,703;140,015;213520;4,0;2015;2015-08-01
6umO9m9l5u1Yo8sJCzASGd;The Dust Bowl;Strange New World;3JvRsrqtjO7lbjZ1NxsZHb;['Blue Moon Rising'];['6ELzKHos2IdIvKHEFCeMLP'];10;1;False;0,647;0,516;8;-9,963;0;0,0295;0,5429999999999999;0,00016;0,154;0,73;98,025;222627;4,0;2010;2010-10-25
6iwU5TODvupnthmdLNTntV;Where You Been so Long;Back in Business;5sp5YMZIPUR0HOA83ztanu;['Frank Bey'];['0na4KYz5VSu44CvyPGVzKE'];6;1;False;0,6709999999999999;0,5710000000000001;11;-8,136000000000001;0;0,0281;0,28;0,0267;0,0878;0,5920000000000001;98,04;330867;4,0;2018;2018-09-21
6InnSTnbVBPsD0JvUsFKtC;Interesting Times;Klein Allstars 1;7niJHSYtoUtanrljWdlTOJ;['Mika'];['7GrHJC56GkPkDCY1ILMcoC'];10;1;False;0,67;0,7609999999999999;11;-8,622;0;0,0346;0,0221;0,238;0,11;0,799;127,006;240453;4,0;2005;2005-06-01
7c89X0yph9TUrQ0tggBwGe;Bluegrass Shuffle;Once Upon a Time;36LRnSS3R5imoYDfKO8ucj;['Marty Stuart', 'Lester Flatt', 'The Nashville Grass'];['3OyGv7XUYQwQgECYSzJhyO', '4UEb5ZsSyDWMAiBuOeKA6W', '4SUkmEgrZMy4p3udBc6PNL'];12;1;False;0,6859999999999999;0,613;11;-12,139;0;0,0358;0,25;0,0511;0,119;0,922;119,348;137507;4,0;1992;1992-06-19
0tHONXuJPg8ENOAaeV8fOo;Boom Boom;Cobra - Persian Music;59GAa77IdfAMUrdpLymwj4;['Sandy'];['5BAQqW0Tve7GJW8tlP8MSF'];8;1;False;0,703;0,8029999999999999;7;-6,805;0;0,085;0,155;4,9700000000000015e-05;0,262;0,784;95,024;255667;4,0;1997;1997-01-13
3tuOMCLqR8IZlcScyHCydY;Alexandrie Alexandra;Le temps des 45 tours-Vol.2;6lHrLofaccnkbzHpZeYaLC;['Various Artists'];['0LyfQWJT6nXafLPZqxe9Of'];8;1;False;0,664;0,685;11;-10,465;0;0,0387;0,0206;0,00126;0,0674;0,909;123,366;262240;4,0;2009;2009-12-21
5SKeEIbz9tJCnduS1TXf32;The Price You Pay;Molly Hatchet;7cNiOClQZsNQKUfKSi6QN3;['Molly Hatchet'];['4ZqBwBVB3dsYWL3d5Spi10'];5;1;False;0,6;0,726;11;-10,997;0;0,0328;0,266;5,22e-05;0,111;0,934;97,963;183893;4,0;1978;1978
